waterTemperature;outsideTemperature;date
17.3;42.21;25/06/2020
17.3;35.02;26/06/2020
17.3;34.77;27/06/2020
17.3;33.22;28/06/2020
17.3;31.06;29/06/2020
17.3;30.32;30/06/2020
17.2;29.99;01/07/2020
17.2;23.76;02/07/2020
17.2;20.75;03/07/2020
17.2;20.71;04/07/2020
17.2;24.62;05/07/2020
17.2;27.26;06/07/2020
17.2;27.08;07/07/2020
17.2;23.04;08/07/2020
17.2;22.11;09/07/2020
17.2;29.63;10/07/2020
17.2;37.12;11/07/2020
17.2;46.42;12/07/2020
17.2;52.96;13/07/2020
17.2;57.98;14/07/2020
17.2;61.78;15/07/2020
17.2;63.57;16/07/2020
17.2;64.22;17/07/2020
17.2;59.76;18/07/2020
17.2;51.62;19/07/2020
17.2;45.68;20/07/2020
17.2;42.39;21/07/2020
17.2;36.24;22/07/2020
17.2;37.36;23/07/2020
17.2;31.8;24/07/2020
17.2;31.56;25/07/2020
17.2;29.71;26/07/2020
17.2;33.58;27/07/2020
17.2;34.51;28/07/2020
17.2;35.64;29/07/2020
17.2;32.77;30/07/2020
17.2;31.11;31/07/2020
17.6;27.84;01/08/2020
17.6;31.29;02/08/2020
17.6;40.16;03/08/2020
17.6;41.26;04/08/2020
17.6;44.97;05/08/2020
17.6;48.91;06/08/2020
17.6;50.45;07/08/2020
17.6;50.99;08/08/2020
17.6;51.17;09/08/2020
17.6;50.87;10/08/2020
17.6;48.69;11/08/2020
17.6;47.02;12/08/2020
17.6;45.8;13/08/2020
17.6;44.72;14/08/2020
17.6;43.35;15/08/2020
17.6;41.2;16/08/2020
17.6;39.85;17/08/2020
17.6;38.74;18/08/2020
17.6;37.73;19/08/2020
17.6;35.59;20/08/2020
17.6;33.61;21/08/2020
17.6;31.41;22/08/2020
17.6;31.43;23/08/2020
17.6;28.93;24/08/2020
17.6;26.64;25/08/2020
17.6;29.35;26/08/2020
17.6;29.28;27/08/2020
17.6;33.92;28/08/2020
17.6;38.81;29/08/2020
17.6;42.76;30/08/2020
17.6;45.15;31/08/2020
18.1;50.29;01/09/2020
18.1;51.59;02/09/2020
18.1;51.8;03/09/2020
18.1;47.28;04/09/2020
18.1;44.52;05/09/2020
18.1;42.8;06/09/2020
18.1;41.07;07/09/2020
18.1;39.73;08/09/2020
18.1;39.52;09/09/2020
18.1;40.15;10/09/2020
18.1;38.27;11/09/2020
18.1;36.31;12/09/2020
18.1;35.5;13/09/2020
18.1;36.88;14/09/2020
18.1;34.23;15/09/2020
18.1;36.01;16/09/2020
18.1;37.22;17/09/2020
18.1;39.65;18/09/2020
18.1;42.51;19/09/2020
18.1;45.51;20/09/2020
18.1;53.27;21/09/2020
18.1;54.79;22/09/2020
18.1;54.78;23/09/2020
18.1;53.25;24/09/2020
18.1;51.91;25/09/2020
18.1;50.25;26/09/2020
18.1;41.15;27/09/2020
18.1;37.85;28/09/2020
18.1;34.55;29/09/2020
18.1;32.49;30/09/2020
17.7;31.63;01/10/2020
17.7;31.84;02/10/2020
17.7;30.94;03/10/2020
17.7;29.83;04/10/2020
17.7;29.05;05/10/2020
17.7;27.3;06/10/2020
17.7;26.83;07/10/2020
17.7;26.14;08/10/2020
17.7;25.18;09/10/2020
17.7;24.36;10/10/2020
17.7;23.82;11/10/2020
17.7;23.76;12/10/2020
17.7;23.1;13/10/2020
17.7;26.64;14/10/2020
17.7;29.35;15/10/2020
17.7;31.99;16/10/2020
17.7;35.58;17/10/2020
17.7;37.96;18/10/2020
17.7;40.52;19/10/2020
17.7;40.42;20/10/2020
17.7;41.45;21/10/2020
17.7;39.44;22/10/2020
17.7;36.7;23/10/2020
17.7;34.13;24/10/2020
17.7;32.35;25/10/2020
17.7;30.62;26/10/2020
17.7;29.26;27/10/2020
17.7;29.41;28/10/2020
17.7;28.77;29/10/2020
17.7;30.33;30/10/2020
17.7;32.92;31/10/2020
17.0;33.08;01/11/2020
17.0;34.6;02/11/2020
17.0;33.2;03/11/2020
17.0;34.21;04/11/2020
17.0;33.58;05/11/2020
17.0;34.77;06/11/2020
17.0;37.18;07/11/2020
17.0;42.01;08/11/2020
17.0;45.17;09/11/2020
17.0;52.4;10/11/2020
17.0;54.77;11/11/2020
17.0;57.01;12/11/2020
17.0;58.57;13/11/2020
17.0;58.45;14/11/2020
17.0;56.43;15/11/2020
17.0;50.31;16/11/2020
17.0;42.3;17/11/2020
17.0;37.65;18/11/2020
17.0;36.67;19/11/2020
17.0;33.27;20/11/2020
17.0;30.55;21/11/2020
17.0;30.69;22/11/2020
17.0;30.23;23/11/2020
17.0;25.09;24/11/2020
17.0;22.73;25/11/2020
17.0;29.65;26/11/2020
17.0;22.54;27/11/2020
17.0;22.28;28/11/2020
17.0;27.34;29/11/2020
17.0;21.65;30/11/2020
15.5;27.25;01/12/2020
15.5;36.02;02/12/2020
15.5;47.6;03/12/2020
15.5;54.87;04/12/2020
15.5;58.42;05/12/2020
15.5;60.92;06/12/2020
15.5;62.22;07/12/2020
15.5;61.33;08/12/2020
15.5;57.27;09/12/2020
15.5;50.07;10/12/2020
15.5;42.39;11/12/2020
15.5;41.27;12/12/2020
15.5;41.92;13/12/2020
15.5;40.69;14/12/2020
15.5;40.42;15/12/2020
15.5;38.07;16/12/2020
15.5;38.5;17/12/2020
15.5;39.08;18/12/2020
15.5;36.86;19/12/2020
15.5;37.09;20/12/2020
15.5;37.86;21/12/2020
15.5;35.79;22/12/2020
15.5;38.19;23/12/2020
15.5;38.66;24/12/2020
15.5;39.46;25/12/2020
15.5;41.38;26/12/2020
15.5;44.92;27/12/2020
15.5;44.65;28/12/2020
15.5;42.33;29/12/2020
15.5;41.34;30/12/2020
15.5;40.97;31/12/2020
14.3;40.92;01/01/2021
14.3;41.08;02/01/2021
14.3;42.0;03/01/2021
14.3;43.25;04/01/2021
14.3;44.01;05/01/2021
14.3;44.49;06/01/2021
14.3;44.51;07/01/2021
14.3;44.77;08/01/2021
14.3;45.64;09/01/2021
14.3;46.16;10/01/2021
14.3;46.05;11/01/2021
14.3;46.34;12/01/2021
14.3;47.5;13/01/2021
14.3;46.03;14/01/2021
14.3;46.0;15/01/2021
14.3;46.97;16/01/2021
14.3;44.63;17/01/2021
14.3;45.11;18/01/2021
14.3;45.75;19/01/2021
14.3;46.47;20/01/2021
14.3;50.37;21/01/2021
14.3;51.16;22/01/2021
14.3;52.11;23/01/2021
14.3;52.44;24/01/2021
14.3;52.8;25/01/2021
14.3;52.16;26/01/2021
14.3;50.04;27/01/2021
14.3;45.7;28/01/2021
14.3;43.67;29/01/2021
14.3;42.13;30/01/2021
14.3;42.48;31/01/2021
13.8;40.92;01/02/2021
13.8;37.99;02/02/2021
13.8;36.74;03/02/2021
13.8;34.43;04/02/2021
13.8;32.03;05/02/2021
13.8;29.15;06/02/2021
13.8;30.03;07/02/2021
13.8;31.73;08/02/2021
13.8;29.96;09/02/2021
13.8;32.15;10/02/2021
13.8;33.21;11/02/2021
13.8;40.43;12/02/2021
13.8;45.36;13/02/2021
13.8;51.79;14/02/2021
13.8;53.0;15/02/2021
13.8;53.82;16/02/2021
13.8;54.67;17/02/2021
13.8;54.18;18/02/2021
13.8;52.53;19/02/2021
13.8;46.05;20/02/2021
13.8;43.27;21/02/2021
13.8;41.91;22/02/2021
13.8;40.65;23/02/2021
13.8;39.36;24/02/2021
13.8;37.69;25/02/2021
13.8;36.6;26/02/2021
13.8;35.75;27/02/2021
13.8;34.81;28/02/2021
13.8;33.45;01/03/2021
13.8;33.15;02/03/2021
13.8;31.99;03/03/2021
13.8;29.9;04/03/2021
13.8;29.08;05/03/2021
13.8;29.59;06/03/2021
13.8;32.16;07/03/2021
13.8;40.08;08/03/2021
13.8;45.89;09/03/2021
13.8;52.98;10/03/2021
13.8;56.31;11/03/2021
13.8;59.57;12/03/2021
13.8;61.63;13/03/2021
13.8;62.23;14/03/2021
13.8;59.82;15/03/2021
13.8;50.9;16/03/2021
13.8;45.75;17/03/2021
13.8;42.2;18/03/2021
13.8;38.6;19/03/2021
13.8;36.17;20/03/2021
13.8;35.15;21/03/2021
13.8;34.11;22/03/2021
13.8;34.98;23/03/2021
13.8;28.55;24/03/2021
13.8;29.76;25/03/2021
13.8;28.91;26/03/2021
13.8;32.29;27/03/2021
13.8;31.21;28/03/2021
13.8;31.33;29/03/2021
13.8;27.78;30/03/2021
13.8;28.54;31/03/2021
15.2;39.31;01/04/2021
15.2;46.48;02/04/2021
15.2;54.16;03/04/2021
15.2;58.4;04/04/2021
15.2;60.37;05/04/2021
15.2;62.15;06/04/2021
15.2;61.87;07/04/2021
15.2;58.95;08/04/2021
15.2;52.22;09/04/2021
15.2;47.87;10/04/2021
15.2;43.97;11/04/2021
15.2;42.37;12/04/2021
15.2;42.19;13/04/2021
15.2;43.59;14/04/2021
15.2;45.12;15/04/2021
15.2;45.27;16/04/2021
15.2;45.2;17/04/2021
15.2;42.47;18/04/2021
15.2;37.66;19/04/2021
15.2;35.13;20/04/2021
15.2;35.11;21/04/2021
15.2;34.59;22/04/2021
15.2;31.36;23/04/2021
15.2;29.8;24/04/2021
15.2;28.5;25/04/2021
15.2;28.62;26/04/2021
15.2;30.16;27/04/2021
15.2;30.49;28/04/2021
15.2;31.27;29/04/2021
15.2;31.35;30/04/2021
16.5;29.38;01/05/2021
16.5;27.22;02/05/2021
16.5;25.73;03/05/2021
16.5;23.9;04/05/2021
16.5;23.23;05/05/2021
16.5;21.11;06/05/2021
16.5;19.86;07/05/2021
16.5;20.63;08/05/2021
16.5;20.51;09/05/2021
16.5;20.0;10/05/2021
16.5;19.84;11/05/2021
16.5;19.72;12/05/2021
16.5;18.63;13/05/2021
16.5;18.74;14/05/2021
16.5;18.94;15/05/2021
16.5;19.34;16/05/2021
16.5;19.07;17/05/2021
16.5;19.79;18/05/2021
16.5;20.56;19/05/2021
16.5;21.59;20/05/2021
16.5;21.92;21/05/2021
16.5;22.08;22/05/2021
16.5;21.93;23/05/2021
16.5;22.06;24/05/2021
16.5;21.44;25/05/2021
16.5;21.03;26/05/2021
16.5;20.11;27/05/2021
16.5;20.56;28/05/2021
16.5;20.4;29/05/2021
16.5;19.95;30/05/2021
16.5;19.48;31/05/2021
17.3;19.7;01/06/2021
17.3;20.55;02/06/2021
17.3;20.76;03/06/2021
17.3;19.91;04/06/2021
17.3;19.56;05/06/2021
17.3;20.44;06/06/2021
17.3;20.3;07/06/2021
17.3;19.66;08/06/2021
17.3;19.18;09/06/2021
17.3;19.69;10/06/2021
17.3;20.12;11/06/2021
17.3;22.66;12/06/2021
17.3;24.36;13/06/2021
17.3;25.38;14/06/2021
17.3;27.14;15/06/2021
17.3;27.84;16/06/2021
17.3;27.11;17/06/2021
17.3;27.06;18/06/2021
17.3;25.27;19/06/2021
17.3;23.97;20/06/2021
17.3;23.75;21/06/2021
17.3;23.17;22/06/2021
17.3;22.88;23/06/2021
17.3;22.5;24/06/2021
17.3;22.61;25/06/2021
17.3;22.24;26/06/2021
17.3;21.28;27/06/2021
17.3;20.88;28/06/2021
17.3;20.71;29/06/2021
17.3;21.26;30/06/2021
17.2;20.63;01/07/2021
17.2;20.01;02/07/2021
17.2;20.01;03/07/2021
17.2;19.57;04/07/2021
17.2;20.36;05/07/2021
17.2;21.73;06/07/2021
17.2;24.08;07/07/2021
17.2;27.24;08/07/2021
17.2;30.43;09/07/2021
17.2;33.65;10/07/2021
17.2;34.28;11/07/2021
17.2;33.25;12/07/2021
17.2;31.16;13/07/2021
17.2;29.18;14/07/2021
17.2;26.64;15/07/2021
17.2;24.77;16/07/2021
17.2;22.42;17/07/2021
17.2;23.01;18/07/2021
17.2;21.76;19/07/2021
17.2;21.81;20/07/2021
17.2;26.56;21/07/2021
17.2;21.57;22/07/2021
17.2;22.94;23/07/2021
17.2;29.65;24/07/2021
17.2;30.28;25/07/2021
17.2;30.65;26/07/2021
17.2;31.08;27/07/2021
17.2;28.07;28/07/2021
17.2;27.76;29/07/2021
17.2;29.14;30/07/2021
17.2;32.4;31/07/2021
17.6;33.44;01/08/2021
17.6;38.1;02/08/2021
17.6;37.1;03/08/2021
17.6;39.27;04/08/2021
17.6;38.89;05/08/2021
17.6;37.67;06/08/2021
17.6;37.13;07/08/2021
17.6;34.24;08/08/2021
17.6;33.63;09/08/2021
17.6;33.23;10/08/2021
17.6;33.43;11/08/2021
17.6;32.52;12/08/2021
17.6;33.31;13/08/2021
17.6;33.29;14/08/2021
17.6;32.94;15/08/2021
17.6;36.09;16/08/2021
17.6;32.98;17/08/2021
17.6;34.32;18/08/2021
17.6;33.51;19/08/2021
17.6;33.74;20/08/2021
17.6;36.46;21/08/2021
17.6;36.63;22/08/2021
17.6;37.48;23/08/2021
17.6;38.24;24/08/2021
17.6;38.94;25/08/2021
17.6;40.13;26/08/2021
17.6;40.74;27/08/2021
17.6;41.34;28/08/2021
17.6;41.93;29/08/2021
17.6;41.82;30/08/2021
17.6;41.21;31/08/2021
18.1;40.64;01/09/2021
18.1;40.5;02/09/2021
18.1;40.43;03/09/2021
18.1;40.14;04/09/2021
18.1;39.76;05/09/2021
18.1;39.2;06/09/2021
18.1;36.13;07/09/2021
18.1;37.84;08/09/2021
18.1;37.28;09/09/2021
18.1;36.71;10/09/2021
18.1;35.94;11/09/2021
18.1;35.48;12/09/2021
18.1;35.1;13/09/2021
18.1;34.99;14/09/2021
18.1;35.25;15/09/2021
18.1;36.71;16/09/2021
18.1;38.64;17/09/2021
18.1;40.1;18/09/2021
18.1;41.27;19/09/2021
18.1;39.38;20/09/2021
18.1;38.81;21/09/2021
18.1;38.52;22/09/2021
18.1;37.03;23/09/2021
18.1;36.55;24/09/2021
18.1;35.5;25/09/2021
18.1;34.78;26/09/2021
18.1;32.85;27/09/2021
18.1;30.9;28/09/2021
18.1;29.35;29/09/2021
18.1;27.83;30/09/2021
17.7;28.54;01/10/2021
17.7;27.36;02/10/2021
17.7;27.98;03/10/2021
17.7;26.57;04/10/2021
17.7;25.32;05/10/2021
17.7;26.91;06/10/2021
17.7;25.13;07/10/2021
17.7;23.33;08/10/2021
17.7;24.58;09/10/2021
17.7;29.74;10/10/2021
17.7;32.81;11/10/2021
17.7;34.18;12/10/2021
17.7;34.96;13/10/2021
17.7;35.42;14/10/2021
17.7;34.75;15/10/2021
17.7;34.8;16/10/2021
17.7;33.33;17/10/2021
17.7;31.53;18/10/2021
17.7;30.52;19/10/2021
17.7;29.31;20/10/2021
17.7;26.05;21/10/2021
17.7;26.16;22/10/2021
17.7;24.59;23/10/2021
17.7;25.19;24/10/2021
17.7;22.65;25/10/2021
17.7;22.47;26/10/2021
17.7;21.39;27/10/2021
17.7;21.12;28/10/2021
17.7;22.27;29/10/2021
17.7;25.66;30/10/2021
17.7;17.74;31/10/2021
17.0;24.53;01/11/2021
17.0;22.07;02/11/2021
17.0;27.62;03/11/2021
17.0;31.34;04/11/2021
17.0;34.64;05/11/2021
17.0;35.95;06/11/2021
17.0;40.64;07/11/2021
17.0;42.17;08/11/2021
17.0;42.7;09/11/2021
17.0;40.99;10/11/2021
17.0;33.3;11/11/2021
17.0;31.93;12/11/2021
17.0;30.36;13/11/2021
17.0;27.95;14/11/2021
17.0;27.58;15/11/2021
17.0;26.66;16/11/2021
17.0;26.62;17/11/2021
17.0;27.27;18/11/2021
17.0;28.41;19/11/2021
17.0;29.88;20/11/2021
17.0;31.11;21/11/2021
17.0;32.33;22/11/2021
17.0;28.68;23/11/2021
17.0;33.42;24/11/2021
17.0;30.78;25/11/2021
17.0;35.45;26/11/2021
17.0;32.11;27/11/2021
17.0;35.77;28/11/2021
17.0;39.58;29/11/2021
17.0;39.35;30/11/2021
15.5;38.16;01/12/2021
15.5;41.42;02/12/2021
15.5;43.98;03/12/2021
15.5;45.51;04/12/2021
15.5;49.43;05/12/2021
15.5;49.24;06/12/2021
15.5;49.75;07/12/2021
15.5;48.3;08/12/2021
15.5;49.2;09/12/2021
15.5;48.96;10/12/2021
15.5;48.09;11/12/2021
15.5;45.42;12/12/2021
15.5;45.77;13/12/2021
15.5;43.46;14/12/2021
15.5;40.28;15/12/2021
15.5;41.78;16/12/2021
15.5;41.09;17/12/2021
15.5;40.72;18/12/2021
15.5;41.3;19/12/2021
15.5;42.2;20/12/2021
15.5;43.69;21/12/2021
15.5;45.17;22/12/2021
15.5;44.55;23/12/2021
15.5;46.63;24/12/2021
15.5;47.0;25/12/2021
15.5;45.24;26/12/2021
15.5;46.07;27/12/2021
15.5;45.81;28/12/2021
15.5;45.36;29/12/2021
15.5;44.08;30/12/2021
15.5;43.53;31/12/2021
14.3;44.17;01/01/2022
14.3;42.65;02/01/2022
14.3;43.01;03/01/2022
14.3;42.29;04/01/2022
14.3;42.53;05/01/2022
14.3;42.21;06/01/2022
14.3;42.86;07/01/2022
14.3;43.88;08/01/2022
14.3;44.75;09/01/2022
14.3;42.42;10/01/2022
14.3;43.32;11/01/2022
14.3;40.2;12/01/2022
14.3;41.23;13/01/2022
14.3;44.84;14/01/2022
14.3;50.61;15/01/2022
14.3;51.36;16/01/2022
14.3;51.61;17/01/2022
14.3;50.11;18/01/2022
14.3;44.68;19/01/2022
14.3;42.37;20/01/2022
14.3;41.79;21/01/2022
14.3;41.08;22/01/2022
14.3;40.32;23/01/2022
14.3;38.08;24/01/2022
14.3;37.13;25/01/2022
14.3;35.59;26/01/2022
14.3;33.88;27/01/2022
14.3;33.43;28/01/2022
14.3;32.75;29/01/2022
14.3;32.21;30/01/2022
14.3;32.32;31/01/2022
13.8;29.86;01/02/2022
13.8;29.36;02/02/2022
13.8;28.04;03/02/2022
13.8;28.91;04/02/2022
13.8;28.34;05/02/2022
13.8;30.11;06/02/2022
13.8;34.5;07/02/2022
13.8;37.87;08/02/2022
13.8;39.97;09/02/2022
13.8;40.31;10/02/2022
13.8;41.06;11/02/2022
13.8;41.66;12/02/2022
13.8;41.55;13/02/2022
13.8;40.62;14/02/2022
13.8;39.15;15/02/2022
13.8;37.82;16/02/2022
13.8;35.9;17/02/2022
13.8;34.24;18/02/2022
13.8;32.48;19/02/2022
13.8;33.25;20/02/2022
13.8;33.21;21/02/2022
13.8;32.44;22/02/2022
13.8;31.88;23/02/2022
13.8;29.95;24/02/2022
13.8;29.84;25/02/2022
13.8;29.25;26/02/2022
13.8;29.54;27/02/2022
13.8;29.25;28/02/2022
13.8;29.26;01/03/2022
13.8;29.36;02/03/2022
13.8;30.59;03/03/2022
13.8;32.46;04/03/2022
13.8;32.94;05/03/2022
13.8;32.23;06/03/2022
13.8;33.4;07/03/2022
13.8;33.44;08/03/2022
13.8;32.53;09/03/2022
13.8;31.05;10/03/2022
13.8;30.65;11/03/2022
13.8;29.72;12/03/2022
13.8;28.67;13/03/2022
13.8;28.32;14/03/2022
13.8;27.38;15/03/2022
13.8;27.26;16/03/2022
13.8;25.93;17/03/2022
13.8;26.78;18/03/2022
13.8;25.24;19/03/2022
13.8;24.5;20/03/2022
13.8;24.17;21/03/2022
13.8;24.32;22/03/2022
13.8;24.36;23/03/2022
13.8;24.78;24/03/2022
13.8;24.05;25/03/2022
13.8;24.0;26/03/2022
13.8;25.48;27/03/2022
13.8;26.46;28/03/2022
13.8;28.67;29/03/2022
13.8;30.45;30/03/2022
13.8;31.6;31/03/2022
15.2;32.79;01/04/2022
15.2;33.01;02/04/2022
15.2;31.1;03/04/2022
15.2;29.03;04/04/2022
15.2;23.92;05/04/2022
15.2;27.4;06/04/2022
15.2;26.55;07/04/2022
15.2;21.53;08/04/2022
15.2;19.69;09/04/2022
15.2;24.78;10/04/2022
15.2;25.74;11/04/2022
15.2;21.47;12/04/2022
15.2;22.57;13/04/2022
15.2;23.58;14/04/2022
15.2;27.86;15/04/2022
15.2;27.98;16/04/2022
15.2;27.8;17/04/2022
15.2;24.66;18/04/2022
15.2;28.56;19/04/2022
15.2;29.33;20/04/2022
15.2;30.27;21/04/2022
15.2;31.29;22/04/2022
15.2;29.2;23/04/2022
15.2;30.52;24/04/2022
15.2;30.85;25/04/2022
15.2;33.36;26/04/2022
15.2;31.52;27/04/2022
15.2;30.27;28/04/2022
15.2;29.96;29/04/2022
15.2;30.29;30/04/2022
16.5;27.32;01/05/2022
16.5;27.8;02/05/2022
16.5;29.51;03/05/2022
16.5;25.57;04/05/2022
16.5;24.27;05/05/2022
16.5;23.54;06/05/2022
16.5;25.25;07/05/2022
16.5;23.57;08/05/2022
16.5;23.73;09/05/2022
16.5;21.28;10/05/2022
16.5;25.32;11/05/2022
16.5;24.28;12/05/2022
16.5;25.57;13/05/2022
16.5;28.24;14/05/2022
16.5;33.68;15/05/2022
16.5;35.59;16/05/2022
16.5;38.1;17/05/2022
16.5;40.06;18/05/2022
16.5;39.8;19/05/2022
16.5;38.83;20/05/2022
16.5;34.74;21/05/2022
16.5;33.39;22/05/2022
16.5;32.8;23/05/2022
16.5;32.51;24/05/2022
16.5;35.42;25/05/2022
16.5;32.5;26/05/2022
16.5;32.56;27/05/2022
16.5;31.51;28/05/2022
16.5;31.65;29/05/2022
16.5;30.3;30/05/2022
16.5;30.35;31/05/2022
17.3;29.0;01/06/2022
17.3;32.59;02/06/2022
17.3;32.83;03/06/2022
17.3;32.71;04/06/2022
17.3;32.92;05/06/2022
17.3;33.37;06/06/2022
17.3;34.12;07/06/2022
17.3;35.62;08/06/2022
17.3;36.78;09/06/2022
17.3;37.56;10/06/2022
17.3;38.27;11/06/2022
17.3;36.49;12/06/2022
17.3;39.13;13/06/2022
17.3;35.81;14/06/2022
17.3;34.25;15/06/2022
17.3;31.17;16/06/2022
17.3;33.4;17/06/2022
17.3;28.78;18/06/2022
17.3;31.78;19/06/2022
17.3;28.34;20/06/2022
17.3;31.21;21/06/2022
17.3;26.43;22/06/2022
17.3;30.85;23/06/2022
17.3;23.15;24/06/2022
17.3;29.72;25/06/2022
17.3;28.66;26/06/2022
17.3;28.7;27/06/2022
17.3;28.43;28/06/2022
17.3;24.9;29/06/2022
17.3;29.1;30/06/2022
17.2;31.19;01/07/2022
17.2;33.02;02/07/2022
17.2;31.06;03/07/2022
17.2;31.89;04/07/2022
17.2;33.83;05/07/2022
17.2;34.61;06/07/2022
17.2;34.03;07/07/2022
17.2;31.15;08/07/2022
17.2;29.97;09/07/2022
17.2;28.29;10/07/2022
17.2;26.84;11/07/2022
17.2;26.44;12/07/2022
17.2;24.26;13/07/2022
17.2;23.8;14/07/2022
17.2;23.49;15/07/2022
17.2;22.44;16/07/2022
17.2;22.4;17/07/2022
17.2;21.01;18/07/2022
17.2;20.46;19/07/2022
17.2;20.96;20/07/2022
17.2;20.46;21/07/2022
17.2;19.63;22/07/2022
17.2;18.73;23/07/2022
17.2;17.9;24/07/2022
17.2;19.18;25/07/2022
17.2;19.51;26/07/2022
17.2;19.76;27/07/2022
17.2;20.56;28/07/2022
17.2;20.79;29/07/2022
17.2;21.64;30/07/2022
17.2;20.38;31/07/2022
17.6;17.45;01/08/2022
17.6;16.01;02/08/2022
17.6;15.54;03/08/2022
17.6;14.46;04/08/2022
17.6;14.0;05/08/2022
17.6;14.0;06/08/2022
17.6;13.77;07/08/2022
17.6;12.65;08/08/2022
17.6;12.4;09/08/2022
17.6;11.62;10/08/2022
17.6;11.85;11/08/2022
17.6;10.97;12/08/2022
17.6;10.84;13/08/2022
17.6;9.32;14/08/2022
17.6;8.44;15/08/2022
17.6;8.95;16/08/2022
17.6;11.6;17/08/2022
17.6;10.98;18/08/2022
17.6;10.17;19/08/2022
17.6;12.98;20/08/2022
17.6;15.04;21/08/2022
17.6;16.74;22/08/2022
17.6;18.06;23/08/2022
17.6;18.12;24/08/2022
17.6;16.16;25/08/2022
17.6;16.62;26/08/2022
17.6;15.04;27/08/2022
17.6;12.87;28/08/2022
17.6;11.62;29/08/2022
17.6;9.38;30/08/2022
17.6;14.55;31/08/2022
18.1;5.46;01/09/2022
18.1;3.97;02/09/2022
18.1;11.69;03/09/2022
18.1;11.4;04/09/2022
18.1;10.76;05/09/2022
18.1;10.25;06/09/2022
18.1;10.74;07/09/2022
18.1;3.16;08/09/2022
18.1;3.37;09/09/2022
18.1;10.9;10/09/2022
18.1;10.02;11/09/2022
18.1;17.64;12/09/2022
18.1;20.78;13/09/2022
18.1;23.67;14/09/2022
18.1;25.72;15/09/2022
18.1;25.08;16/09/2022
18.1;24.67;17/09/2022
18.1;23.2;18/09/2022
18.1;23.11;19/09/2022
18.1;22.15;20/09/2022
18.1;21.71;21/09/2022
18.1;22.43;22/09/2022
18.1;22.27;23/09/2022
18.1;22.31;24/09/2022
18.1;23.35;25/09/2022
18.1;23.11;26/09/2022
18.1;23.1;27/09/2022
18.1;23.85;28/09/2022
18.1;23.92;29/09/2022
18.1;24.84;30/09/2022
17.7;29.79;01/10/2022
17.7;30.39;02/10/2022
17.7;30.96;03/10/2022
17.7;31.94;04/10/2022
17.7;32.36;05/10/2022
17.7;29.24;06/10/2022
17.7;29.12;07/10/2022
17.7;31.98;08/10/2022
17.7;33.39;09/10/2022
17.7;33.44;10/10/2022
17.7;33.94;11/10/2022
17.7;34.01;12/10/2022
17.7;30.87;13/10/2022
17.7;26.16;14/10/2022
17.7;26.44;15/10/2022
17.7;28.49;16/10/2022
17.7;27.99;17/10/2022
17.7;27.4;18/10/2022
17.7;27.21;19/10/2022
17.7;27.06;20/10/2022
17.7;26.87;21/10/2022
17.7;27.38;22/10/2022
17.7;25.83;23/10/2022
17.7;25.33;24/10/2022
17.7;24.88;25/10/2022
17.7;22.71;26/10/2022
17.7;23.19;27/10/2022
17.7;23.68;28/10/2022
17.7;28.39;29/10/2022
17.7;29.39;30/10/2022
17.7;31.39;31/10/2022
17.0;34.4;01/11/2022
17.0;33.28;02/11/2022
17.0;34.21;03/11/2022
17.0;32.81;04/11/2022
17.0;31.68;05/11/2022
17.0;29.77;06/11/2022
17.0;30.09;07/11/2022
17.0;29.47;08/11/2022
17.0;29.42;09/11/2022
17.0;28.01;10/11/2022
17.0;27.08;11/11/2022
17.0;29.32;12/11/2022
17.0;28.21;13/11/2022
17.0;28.06;14/11/2022
17.0;27.24;15/11/2022
17.0;28.07;16/11/2022
17.0;27.24;17/11/2022
17.0;26.11;18/11/2022
17.0;28.7;19/11/2022
17.0;21.91;20/11/2022
17.0;21.25;21/11/2022
17.0;24.99;22/11/2022
17.0;25.71;23/11/2022
17.0;26.9;24/11/2022
17.0;25.93;25/11/2022
17.0;25.38;26/11/2022
17.0;25.06;27/11/2022
17.0;23.94;28/11/2022
17.0;23.42;29/11/2022
17.0;20.48;30/11/2022
15.5;18.68;01/12/2022
15.5;21.71;02/12/2022
15.5;14.85;03/12/2022
15.5;12.43;04/12/2022
15.5;10.75;05/12/2022
15.5;11.02;06/12/2022
15.5;11.55;07/12/2022
15.5;14.74;08/12/2022
15.5;15.34;09/12/2022
15.5;15.5;10/12/2022
15.5;15.65;11/12/2022
15.5;12.42;12/12/2022
15.5;11.87;13/12/2022
15.5;9.17;14/12/2022
15.5;7.15;15/12/2022
15.5;6.25;16/12/2022
15.5;6.47;17/12/2022
15.5;5.24;18/12/2022
15.5;4.71;19/12/2022
15.5;3.77;20/12/2022
15.5;2.1;21/12/2022
15.5;1.67;22/12/2022
15.5;3.19;23/12/2022
15.5;1.69;24/12/2022
15.5;2.31;25/12/2022
15.5;2.16;26/12/2022
15.5;1.1;27/12/2022
15.5;0.52;28/12/2022
15.5;-1.79;29/12/2022
15.5;-5.83;30/12/2022
15.5;-7.69;31/12/2022
14.3;-11.95;01/01/2023
14.3;-13.16;02/01/2023
14.3;-12.18;03/01/2023
14.3;-11.91;04/01/2023
14.3;-12.43;05/01/2023
14.3;-11.85;06/01/2023
14.3;-11.28;07/01/2023
14.3;-9.45;08/01/2023
14.3;-8.3;09/01/2023
14.3;-4.26;10/01/2023
14.3;-2.03;11/01/2023
